,,,Kyrgyzstan,2895676.00,2963792.00,3029219.00,3094945.00,3161160.00,3231885.00,3300684.00,3366925.00,3432218.00,3496165.00,3559457.00,3631124.00,3707318.00,3788867.00,3877527.00,3969460.00,4061575.00,4156285.00,4253647.00,4333005.00,4402443.00,4483248.00,4547919.00,4592059.00,4582706.00,4575291.00,4620023.00,4685470.00,4750460.00,4816674.00,4883113.00,4937128.00,4976833.00,5013962.00,5059349.00,5113537.00,5164248.00,5212766.00,5255561.00,5298689.00,5358180.00,5410468.00,5450776.00,5496737.00,5548042.00,5604212.00
,,,Moldova,3549420.00,3594517.00,3648754.00,3703001.00,3752827.00,3800643.00,3846519.00,3885894.00,3920281.00,3947422.00,3969989.00,3996278.00,4026204.00,4055086.00,4082711.00,4113243.00,4148172.00,4183283.00,4216682.00,4289659.00,4359496.00,4374000.00,4380536.00,4382308.00,4380766.00,4371945.00,4355074.00,4333973.00,4304362.00,4266196.00,4224863.00,4180215.00,4135094.00,4088890.00,4040951.00,3994611.00,3948261.00,3901080.00,3855442.00,3811763.00,3770698.00,3731799.00,3694121.00,3656843.00,3619925.00,3583288.00
,,,Tajikistan,2850066.00,2938516.00,3039443.00,3145141.00,3242778.00,3344985.00,3448869.00,3553782.00,3659375.00,3760973.00,3862932.00,3966425.00,4072967.00,4185256.00,4304082.00,4430622.00,4568802.00,4715514.00,4864637.00,5005734.00,5148306.00,5272333.00,5407166.00,5500029.00,5546629.00,5604488.00,5678225.00,5764362.00,5864687.00,5983489.00,6110862.00,6229697.00,6339104.00,6452011.00,6567848.00,6688433.00,6814791.00,6944062.00,7076598.00,7211884.00,7349145.00,7487489.00,7627200.00,7768385.00,7910041.00,8051512.00
,,,Turkmenistan,2116408.00,2181272.00,2246710.00,2313102.00,2379578.00,2450654.00,2523906.00,2594288.00,2663744.00,2733933.00,2804142.00,2875133.00,2946676.00,3018436.00,3091431.00,3164611.00,3240472.00,3323673.00,3410704.00,3492186.00,3572311.00,3658462.00,3745234.00,3830233.00,3917964.00,4003901.00,4078729.00,4142668.00,4200612.00,4262264.00,4324693.00,4385485.00,4444584.00,4502617.00,4556130.00,4608471.00,4664155.00,4719514.00,4774232.00,4829332.00,4884887.00,4940916.00,4997503.00,5054828.00,5113040.00,5171943.00
,,,Uzbekistan,11591490.00,11940155.00,12334057.00,12741848.00,13147733.00,13568700.00,13987696.00,14404009.00,14808950.00,15207113.00,15605490.00,15993783.00,16400495.00,16830106.00,17271094.00,17729265.00,18215415.00,18717630.00,19219173.00,19624686.00,20033271.00,20530144.00,21058973.00,21609643.00,22127596.00,22603815.00,23067326.00,23523857.00,23952217.00,24342332.00,24701545.00,25041821.00,25372377.00,25696313.00,25992144.00,26268097.00,26539888.00,26810463.00,27079266.00,27345026.00,27606007.00,27865738.00,28128600.00,28394180.00,28661637.00,28929716.00
,Asia and Oceania,,,1965613510.00,2013581169.00,2062278133.00,2109948514.00,2156897533.00,2203002907.00,2246545088.00,2288146769.00,2329499810.00,2370323962.00,2412837858.00,2451855360.00,2500043694.00,2545247588.00,2591602683.00,2637103967.00,2683728843.00,2731853292.00,2782911441.00,2834258587.00,2884902435.00,2934670691.00,2981411927.00,3028339325.00,3075409063.00,3122674576.00,3169480615.00,3215384579.00,3259655710.00,3302775205.00,3345055199.00,3386587386.00,3427484916.00,3467961599.00,3507824746.00,3547014305.00,3585680910.00,3624631399.00,3662866545.00,3700608936.00,3738246385.00,3775101304.00,3811590237.00,3847931311.00,3884090445.00,3919977747.00
,Asia,,,1947157257.00,1994713134.00,2042996154.00,2090285727.00,2136885488.00,2182625425.00,2225844245.00,2267176595.00,2308259517.00,2348808269.00,2391047998.00,2429760042.00,2477521983.00,2522350591.00,2568368055.00,2613553549.00,2659851217.00,2707630389.00,2758320899.00,2809272103.00,2859493074.00,2908819050.00,2955137110.00,3001669938.00,3048366457.00,3095281970.00,3141694015.00,3187174350.00,3231038021.00,3273776316.00,3315671560.00,3356804929.00,3397269783.00,3437288212.00,3476699174.00,3515451578.00,3553678296.00,3592164520.00,3629926318.00,3667195348.00,3704374826.00,3740787887.00,3776838945.00,3812745468.00,3848473468.00,3883933113.00
,Asia less Japan,,,1843985426.00,1890368161.00,1937299368.00,1983097454.00,2028178691.00,2072463123.00,2114271129.00,2154401754.00,2194387044.00,2233895358.00,2275157567.00,2312952733.00,2359873891.00,2403895617.00,2449098106.00,2493518852.00,2539096882.00,2586138476.00,2636229574.00,2686659103.00,2736385574.00,2785281651.00,2831174572.00,2877291249.00,2923628300.00,2970235424.00,3016366960.00,3061557641.00,3105113459.00,3147539700.00,3189158702.00,3230029317.00,3270161185.00,3309916832.00,3349146923.00,3387757829.00,3425962940.00,3464436946.00,3502147280.00,3539407612.00,3576670540.00,3613208742.00,3649369402.00,3685377380.00,3721220393.00,3756829725.00
,,East Asia,,954554823.00,978768164.00,1003392913.00,1027038681.00,1049276949.00,1070233638.00,1089366383.00,1106462201.00,1122215535.00,1137169789.00,1152753683.00,1167575353.00,1181915644.00,1199425653.00,1217289254.00,1233496568.00,1250394845.00,1268564645.00,1289279179.00,1309857527.00,1329172764.00,1348009722.00,1364397694.00,1379547901.00,1393939656.00,1408071672.00,1421708137.00,1434237636.00,1445448985.00,1455758678.00,1465121389.00,1473649035.00,1481640051.00,1489126840.00,1496299069.00,1503456460.00,1510713286.00,1518150970.00,1525623521.00,1532918894.00,1539851798.00,1546403319.00,1552775032.00,1559122536.00,1565371762.00,1571501427.00
,,East Asia less Japan,,851382992.00,874423191.00,897696127.00,919850408.00,940570152.00,960071336.00,977793267.00,993687360.00,1008343062.00,1022256878.00,1036863252.00,1050768044.00,1064267552.00,1080970679.00,1098019305.00,1113461871.00,1129640510.00,1147072732.00,1167187854.00,1187244527.00,1206065264.00,1224472323.00,1240435156.00,1255169212.00,1269201499.00,1283025126.00,1296381082.00,1308620927.00,1319524423.00,1329522062.00,1338608531.00,1346873423.00,1354531453.00,1361755460.00,1368746818.00,1375762711.00,1382997930.00,1390423396.00,1397844483.00,1405131158.00,1412147512.00,1418824174.00,1425305489.00,1431754448.00,1438118687.00,1444398039.00
,,,China,800224259.00,822115906.00,844302366.00,865421967.00,885139935.00,903576380.00,920294348.00,935120379.00,948761050.00,961638579.00,975080848.00,987821582.00,1000228550.00,1015874386.00,1031901049.00,1046459302.00,1061875848.00,1078563527.00,1097953369.00,1117284539.00,1135336837.00,1153163985.00,1168317741.00,1182230625.00,1195448924.00,1208483036.00,1221055333.00,1232555700.00,1242796398.00,1252170542.00,1260658633.00,1268301605.00,1275373334.00,1282138369.00,1288741095.00,1295385090.00,1302284553.00,1309395209.00,1316489520.00,1323480266.00,1330233426.00,1336680939.00,1342946472.00,1349160868.00,1355286257.00,1361344333.00
,,,Hong Kong,3863900.00,3959000.00,4045300.00,4115700.00,4212600.00,4319600.00,4395800.00,4518000.00,4583700.00,4667500.00,4929700.00,5063100.00,5183400.00,5264500.00,5345100.00,5397900.00,5456200.00,5524600.00,5584510.00,5628407.00,5660721.00,5687959.00,5752000.00,5828755.00,5932791.00,6064948.00,6222544.00,6388452.00,6492649.00,6541288.00,6596171.00,6655870.00,6714968.00,6760298.00,6796891.00,6847993.00,6904226.00,6955186.00,7003726.00,7036409.00,7038760.00,7029211.00,7030206.00,7050155.00,7082316.00,7112688.00
,,,Japan,103171831.00,104344973.00,105696786.00,107188273.00,108706797.00,110162302.00,111573116.00,112774841.00,113872473.00,114912911.00,115890431.00,116807309.00,117648092.00,118454974.00,119269949.00,120034697.00,120754335.00,121491913.00,122091325.00,122613000.00,123107500.00,123537399.00,123962538.00,124378689.00,124738157.00,125046546.00,125327055.00,125616709.00,125924562.00,126236616.00,126512858.00,126775612.00,127108598.00,127371380.00,127552251.00,127693749.00,127715356.00,127727574.00,127779038.00,127787736.00,127704286.00,127579145.00,127469543.00,127368088.00,127253075.00,127103388.00
,,,South Korea,31544000.00,32241000.00,32883000.00,33505000.00,34073000.00,34692000.00,35281000.00,35860000.00,36436000.00,37019000.00,37534000.00,38124000.00,38723000.00,39326000.00,39910000.00,40406000.00,40806000.00,41214000.00,41622000.00,42031000.00,42449000.00,42869000.00,43339909.00,43837115.00,44307038.00,44718897.00,45105079.00,45467969.00,45807825.00,46151512.00,46485422.00,46838842.00,47177811.00,47437276.00,47656631.00,47853847.00,48005157.00,48123561.00,48250148.00,48379392.00,48508972.00,48636068.00,48754657.00,48860500.00,48955203.00,49039986.00
,,,Taiwan,14282297.00,14598316.00,14918496.00,15226039.00,15525588.00,15824103.00,16122188.00,16450056.00,16785196.00,17111535.00,17450136.00,17848320.00,18177430.00,18501390.00,18803390.00,19083348.00,19337363.00,19555581.00,19757799.00,19976096.00,20207541.00,20278248.00,20492092.00,20687201.00,20886065.00,21093246.00,21290414.00,21457706.00,21638532.00,21834438.00,22007811.00,22184552.00,22341406.00,22461928.00,22561453.00,22646408.00,22727551.00,22817266.00,22909368.00,22987017.00,23065096.00,23126580.00,23174265.00,23234936.00,23299716.00,23359928.00
,,Other East Asia,,1468536.00,1508969.00,1546965.00,1581702.00,1619029.00,1659253.00,1699931.00,1738925.00,1777116.00,1820264.00,1868568.00,1911042.00,1955172.00,2004403.00,2059766.00,2115321.00,2165099.00,2215024.00,2270176.00,2324485.00,2411165.00,2473131.00,2533414.00,2585516.00,2626681.00,2664999.00,2707712.00,2751100.00,2789019.00,2824282.00,2860494.00,2892554.00,2923934.00,2957589.00,2990748.00,3029373.00,3076443.00,3132174.00,3191721.00,3248074.00,3301258.00,3351376.00,3399889.00,3447989.00,3495195.00,3541104.00
,,,Macau,254436.00,261369.00,263565.00,261202.00,258929.00,256653.00,254331.00,251775.00,249116.00,248564.00,251368.00,255773.00,260929.00,270811.00,285451.00,298982.00,305843.00,312196.00,322983.00,332136.00,341237.00,351756.00,363858.00,375327.00,384404.00,392941.00,401295.00,410395.00,416985.00,421609.00,427773.00,431739.00,434778.00,438977.00,444177.00,455227.00,474027.00,499427.00,525531.00,545674.00,559846.00,567957.00,573003.00,578025.00,583003.00,587914.00
,,,Mongolia,1214100.00,1247600.00,1283400.00,1320500.00,1360100.00,1402600.00,1445600.00,1487150.00,1528000.00,1571700.00,1617200.00,1655269.00,1694243.00,1733592.00,1774315.00,1816339.00,1859256.00,1902828.00,1947193.00,1992349.00,2069928.00,2121375.00,2169556.00,2210189.00,2242277.00,2272058.00,2306417.00,2340705.00,2372034.00,2402673.00,2432721.00,2460815.00,2489156.00,2518612.00,2546571.00,2574146.00,2602416.00,2632747.00,2666190.00,2702400.00,2741412.00,2783419.00,2826886.00,2869964.00,2912192.00,2953190.00
,,Southeast Asia,,283551573.00,289956203.00,296429385.00,303020913.00,309907095.00,316747832.00,323506997.00,330283049.00,337290688.00,344191217.00,351334841.00,358928997.00,366869840.00,374981944.00,383112798.00,391255907.00,399391014.00,407672665.00,416073873.00,424485642.00,433165283.00,441658780.00,450107515.00,458434939.00,466829492.00,475353341.00,483944168.00,492538339.00,500890691.00,509052501.00,517177678.00,525349244.00,533339559.00,541217667.00,549053071.00,556893128.00,564388147.00,571901633.00,579383258.00,586658347.00,593850305.00,600897043.00,607835962.00,614665543.00,621468331.00,628222052.00
,,,Burma (Myanmar),26873709.00,27392973.00,27926302.00,28474102.00,29226657.00,29770683.00,30329791.00,30904511.00,31494391.00,32017578.00,32629456.00,33336420.00,33981811.00,34642188.00,35325994.00,36035363.00,36765870.00,37517679.00,38287662.00,39025324.00,39734461.00,40463612.00,41180558.00,41791151.00,42437423.00,43217591.00,43993977.00,44726706.00,45426168.00,46110824.00,46781677.00,47438868.00,48081055.00,48715746.00,49344682.00,49962203.00,50572091.00,51161672.00,51755836.00,52228150.00,52826121.00,53414374.00,53999804.00,54584650.00,55167330.00,55746253.00
,,,Cambodia (Kampuchea Khmer),7327872.00,7394265.00,7387709.00,7452154.00,7535755.00,7610543.00,7499931.00,7229762.00,6994224.00,6769287.00,6729212.00,6888522.00,7079196.00,7297127.00,7530652.00,7690581.00,7841242.00,8101420.00,8403953.00,8716411.00,9038142.00,9367516.00,9706809.00,10142764.00,10624234.00,10974244.00,11234143.00,11484578.00,11721710.00,11944465.00,12154664.00,12351152.00,12539614.00,12729204.00,12920705.00,13109935.00,13297399.00,13498711.00,13718693.00,13957013.00,14206230.00,14453680.00,14701717.00,14952665.00,15205539.00,15458332.00
,,,Indonesia,119886474.00,122291795.00,124739487.00,127234652.00,129795268.00,132450322.00,135213602.00,138125988.00,141122668.00,144176782.00,147254299.00,150321499.00,153464781.00,156620140.00,159782359.00,162939884.00,166069318.00,169155944.00,172231273.00,175334751.00,178463522.00,181599235.00,184751080.00,187915917.00,191081420.00,194301847.00,197603427.00,200984463.00,204258115.00,207471653.00,210746403.00,214090575.00,217197016.00,220276027.00,223347627.00,226403092.00,229244745.00,232199251.00,235098987.00,237938809.00,240714694.00,243422739.00,246065161.00,248645008.00,251160124.00,253609643.00
,,,Malaysia,10662303.00,10910216.00,11146389.00,11390426.00,11633590.00,11879566.00,12130960.00,12386715.00,12645951.00,12905669.00,13176086.00,13460089.00,13875214.00,14308292.00,14752622.00,15197923.00,15649109.00,16111169.00,16578904.00,17055114.00,17471980.00,17882218.00,18376069.00,18861911.00,19338220.00,19835020.00,20339029.00,20856695.00,21407153.00,21977233.00,22553411.00,23151284.00,23737357.00,24282607.00,24880396.00,25475465.00,25968120.00,26432158.00,26895559.00,27357758.00,27817866.00,28274729.00,28728607.00,29179952.00,29628392.00,30073353.00
,,,Philippines,36258449.00,37252495.00,38259668.00,39280109.00,40312086.00,41355599.00,42405565.00,43511585.00,44650801.00,45827880.00,47043145.00,48289222.00,49486886.00,50724769.00,51959692.00,53237123.00,54588816.00,55972240.00,57337128.00,58672114.00,60047504.00,61480927.00,62864738.00,64168154.00,65504005.00,66926461.00,68471642.00,70096910.00,71696558.00,73249205.00,74819070.00,76451531.00,78179792.00,79872190.00,81536343.00,83255520.00,84964745.00,86656261.00,88350267.00,90020447.00,91586193.00,93136651.00,94678277.00,96190033.00,97760753.00,99377560.00
,,,Thailand,36049959.00,37090871.00,38201901.00,39276153.00,40302225.00,41305651.00,42272000.00,43221022.00,44148285.00,45056957.00,46003776.00,47025764.00,48014098.00,48985360.00,49935955.00,50861767.00,51758689.00,52637818.00,53512779.00,54382553.00,55244020.00,56096722.00,56848084.00,57599368.00,58344466.00,59082163.00,59817770.00,60530767.00,61200359.00,61844958.00,62411983.00,62901817.00,63394597.00,63884702.00,64334844.00,64735887.00,65112909.00,65470877.00,65813156.00,66140640.00,66441491.00,66720446.00,66987118.00,67245400.00,67497151.00,67741401.00
,,,Vietnam,41542068.00,42576676.00,43614366.00,44655014.00,45736496.00,46902295.00,48075207.00,49273016.00,50533506.00,51662728.00,52668447.00,53715202.00,54902677.00,56142181.00,57436347.00,58762040.00,60093068.00,61439826.00,62826491.00,64211347.00,65868481.00,67258111.00,68638265.00,69979722.00,71285149.00,72559537.00,73783390.00,74946552.00,76052857.00,77107502.00,78141672.00,79177981.00,80209475.00,81257964.00,82296588.00,83352452.00,84424930.00,85470535.00,86518851.00,87558363.00,88576758.00,89571130.00,90549390.00,91519289.00,92477857.00,93421835.00
,,Other Southeast Asia,,4950739.00,5046912.00,5153563.00,5258303.00,5365018.00,5473173.00,5579941.00,5630450.00,5700862.00,5774336.00,5830420.00,5892279.00,6065177.00,6261887.00,6389177.00,6531226.00,6624902.00,6736569.00,6895683.00,7088028.00,7297173.00,7510439.00,7741912.00,7975952.00,8214575.00,8456478.00,8700790.00,8911668.00,9127771.00,9346661.00,9568798.00,9786036.00,10000653.00,10199227.00,10391886.00,10598574.00,10803208.00,11012168.00,11231909.00,11457167.00,11680952.00,11903294.00,12125888.00,12348546.00,12571185.00,12793675.00
,,,Brunei,121434.00,127554.00,136621.00,141500.00,145170.00,151000.00,156223.00,161626.00,167216.00,173000.00,178899.00,185220.00,192831.00,198862.00,204951.00,211223.00,217836.00,224731.00,231818.00,238878.00,245853.00,252887.00,259254.00,265759.00,273107.00,280501.00,287990.00,295573.00,303110.00,310525.00,317901.00,325297.00,332654.00,339989.00,347260.00,354305.00,361110.00,367819.00,374577.00,381371.00,388190.00,395027.00,401890.00,408786.00,415717.00,422675.00
,,,Laos,2786805.00,2844851.00,2904042.00,2964403.00,3026848.00,3092373.00,3161118.00,3175524.00,3208346.00,3247736.00,3268021.00,3293159.00,3336978.00,3411156.00,3494963.00,3576706.00,3657169.00,3761769.00,3869313.00,3979884.00,4093568.00,4210452.00,4330626.00,4454183.00,4581218.00,4711829.00,4846116.00,4947629.00,5054901.00,5167653.00,5285813.00,5397406.00,5498518.00,5578027.00,5654002.00,5746043.00,5836357.00,5930788.00,6035414.00,6145183.00,6256865.00,6368162.00,6477211.00,6586266.00,6695166.00,6803699.00
,,,Singapore,2042500.00,2074507.00,2112900.00,2152400.00,2193000.00,2229800.00,2262600.00,2293300.00,2325300.00,2353600.00,2383500.00,2413900.00,2535368.00,2651869.00,2689263.00,2743297.00,2749897.00,2750069.00,2794552.00,2869266.00,2957752.00,3047100.00,3152032.00,3256010.00,3360250.00,3464148.00,3566684.00,3668466.00,3769760.00,3868483.00,3965084.00,4063333.00,4169481.00,4281211.00,4390624.00,4498226.00,4605741.00,4713561.00,4821918.00,4930613.00,5035897.00,5140105.00,5246787.00,5353494.00,5460302.00,5567301.00
,,South Asia,,709050861.00,725988767.00,743173856.00,760226133.00,777701444.00,795643955.00,812970865.00,830431345.00,848753294.00,867447263.00,886959474.00,903255692.00,928736499.00,947942994.00,967966003.00,988801074.00,1010065358.00,1031393079.00,1052967847.00,1074928934.00,1097155027.00,1119150548.00,1140631901.00,1163687098.00,1187597309.00,1211856957.00,1236041710.00,1260398375.00,1284698345.00,1308965137.00,1333372493.00,1357806650.00,1382290173.00,1406943705.00,1431347034.00,1455101990.00,1478576863.00,1502111917.00,1524919539.00,1547618107.00,1570672723.00,1593487525.00,1616227951.00,1638957389.00,1661633375.00,1684209634.00
,,,Bangladesh,65416782.00,67331349.00,69149652.00,70676996.00,72382694.00,74584661.00,76152535.00,77821374.00,80313516.00,82812761.00,85361165.00,87937333.00,94143135.00,96185329.00,98234863.00,100279950.00,102308352.00,104345431.00,106381942.00,108374517.00,110316231.00,112212570.00,113910676.00,115750938.00,117620669.00,119515090.00,121442312.00,123432517.00,125505819.00,127660128.00,129879060.00,132150767.00,134477534.00,136869840.00,139305030.00,141734400.00,144138736.00,146517110.00,148893738.00,151289991.00,153700334.00,156118464.00,158570535.00,161083804.00,163654860.00,166280712.00
,,,India,541459323.00,553888763.00,566603525.00,579509428.00,592654058.00,605765306.00,618922643.00,632122746.00,645134815.00,658040343.00,671259115.00,684887703.00,699153765.00,713710936.00,728521552.00,744016969.00,759612212.00,775063241.00,790640434.00,806379398.00,822218830.00,838158831.00,853724391.00,870113186.00,886743707.00,903579294.00,920584971.00,937725479.00,954926046.00,972112809.00,989250189.00,1006300297.00,1023295084.00,1040284824.00,1057251124.00,1074159021.00,1090973030.00,1107624346.00,1124134801.00,1140566211.00,1156897766.00,1173108018.00,1189172906.00,1205073612.00,1220800359.00,1236344631.00
,,,Pakistan,65705964.00,67491369.00,69325921.00,71121085.00,72911780.00,74711541.00,76456121.00,78152686.00,80051300.00,82374302.00,85219117.00,85219117.00,90975079.00,94096117.00,96881426.00,99354344.00,102078649.00,105239621.00,108584077.00,112021093.00,115419215.00,118816188.00,122248178.00,124961767.00,127562732.00,130746253.00,134185366.00,137911171.00,141445497.00,144885289.00,148379201.00,152429036.00,156795444.00,160269228.00,163165640.00,166223613.00,169278640.00,172381868.00,175495078.00,178479391.00,181457277.00,184404791.00,187342721.00,190291129.00,193238868.00,196174380.00
,,Other South Asia,,36468792.00,37277286.00,38094758.00,38918624.00,39752912.00,40582447.00,41439566.00,42334539.00,43253663.00,44219857.00,45120077.00,45211539.00,44464520.00,43950612.00,44328162.00,45149811.00,46066145.00,46744786.00,47361394.00,48153926.00,49200751.00,49962959.00,50748656.00,52861207.00,55670201.00,58016320.00,59829061.00,61329208.00,62820983.00,64306911.00,65864043.00,66926550.00,67722111.00,69519813.00,71625240.00,72984956.00,74186457.00,75588593.00,76395922.00,77282514.00,78617346.00,79856252.00,81141789.00,82508844.00,83939288.00,85409911.00
,,,Afghanistan,12122740.00,12430623.00,12749385.00,13079460.00,13421301.00,13772076.00,14132019.00,14501369.00,14880372.00,15269281.00,15555612.00,15044289.00,13676225.00,12582762.00,12439282.00,12768664.00,13119943.00,13125920.00,13056450.00,13168732.00,13502720.00,13568282.00,13671918.00,15023317.00,17003437.00,18486041.00,19445013.00,20110508.00,20769357.00,21451549.00,22205667.00,22461349.00,22507460.00,23600088.00,25005388.00,25697635.00,26334702.00,27154386.00,27387083.00,27705724.00,28483631.00,29120727.00,29757566.00,30419928.00,31108077.00,31822848.00
,,,Bhutan,297570.00,309265.00,321288.00,333634.00,346304.00,359331.00,372749.00,386566.00,400792.00,415435.00,430518.00,446035.00,461945.00,478235.00,494890.00,511887.00,529200.00,546811.00,564715.00,582886.00,599611.00,614744.00,625045.00,601655.00,576693.00,574720.00,566313.00,565330.00,574838.00,585274.00,595628.00,605872.00,615980.00,625943.00,635757.00,645415.00,654897.00,664205.00,673353.00,682321.00,691141.00,699847.00,708427.00,716896.00,725296.00,733643.00
,,,Nepal,11692022.00,11918678.00,12154668.00,12389131.00,12633645.00,12889036.00,13155605.00,13433498.00,13722893.00,14024053.00,14337301.00,14665245.00,15010859.00,15375066.00,15756853.00,16155062.00,16569979.00,17002212.00,17452690.00,17922080.00,18410932.00,18918256.00,19448325.00,20033374.00,20641366.00,21246735.00,21876669.00,22502569.00,23109342.00,23700285.00,24269874.00,24818162.00,25335614.00,25815050.00,26275378.00,26708316.00,27093869.00,27458953.00,27827891.00,28196960.00,28563377.00,28951852.00,29391883.00,29890686.00,30430267.00,30986975.00
,,,Sri Lanka,12356460.00,12618720.00,12869417.00,13116399.00,13351662.00,13562004.00,13779193.00,14013106.00,14249606.00,14511088.00,14796646.00,15055970.00,15315491.00,15514549.00,15637137.00,15714198.00,15847023.00,16069843.00,16287539.00,16480228.00,16687488.00,16861677.00,17003368.00,17202861.00,17448705.00,17708824.00,17941066.00,18150801.00,18367446.00,18569803.00,18792874.00,19041167.00,19263057.00,19478732.00,19708717.00,19933590.00,20102989.00,20311049.00,20507595.00,20697509.00,20879197.00,21083826.00,21283913.00,21481334.00,21675648.00,21866445.00
,,Oceania,,18456253.00,18868035.00,19281979.00,19662787.00,20012045.00,20377482.00,20700843.00,20970174.00,21240293.00,21515693.00,21789860.00,22095318.00,22521711.00,22896997.00,23234628.00,23550418.00,23877626.00,24222903.00,24590542.00,24986484.00,25409361.00,25851641.00,26274817.00,26669387.00,27042606.00,27392606.00,27786600.00,28210229.00,28617689.00,28998889.00,29383639.00,29782457.00,30215133.00,30673387.00,31125572.00,31562727.00,32002614.00,32466879.00,32940227.00,33413588.00,33871559.00,34313417.00,34751292.00,35185843.00,35616977.00,36044634.00
,,,Australia,12379384.00,12660160.00,12937200.00,13177000.00,13380400.00,13599100.00,13771400.00,13915500.00,14074100.00,14248600.00,14421900.00,14615900.00,14923260.00,15161775.00,15348066.00,15510476.00,15695238.00,15900415.00,16136716.00,16400734.00,16680597.00,16956242.00,17202125.00,17418927.00,17607798.00,17781089.00,17975634.00,18195852.00,18415263.00,18620837.00,18830251.00,19053186.00,19294257.00,19534938.00,19766540.00,19995075.00,20232346.00,20489472.00,20749625.00,21007310.00,21262641.00,21515754.00,21766711.00,22015576.00,22262501.00,22507617.00
,,,New Zealand,2788500.00,2828050.00,2875300.00,2929100.00,2992300.00,3058400.00,3117800.00,3153550.00,3164900.00,3165800.00,3164550.00,3170150.00,3185450.00,3216901.00,3258452.00,3298090.00,3323811.00,3340633.00,3352493.00,3361313.00,3377543.00,3413677.00,3455200.00,3493554.00,3536637.00,3586304.00,3642182.00,3697014.00,3738420.00,3764312.00,3783756.00,3802400.00,3837878.00,3898456.00,3960281.00,4008166.00,4048224.00,4089964.00,4132341.00,4173460.00,4213418.00,4252277.00,4290347.00,4327944.00,4365113.00,4401916.00
,,Other Oceania,,3288369.00,3379825.00,3469479.00,3556687.00,3639345.00,3719982.00,3811643.00,3901124.00,4001293.00,4101293.00,4203410.00,4309268.00,4413001.00,4518321.00,4628110.00,4741852.00,4858577.00,4981855.00,5101333.00,5224437.00,5351221.00,5481722.00,5617492.00,5756906.00,5898171.00,6025213.00,6168784.00,6317363.00,6464006.00,6613740.00,6769632.00,6926871.00,7082998.00,7239993.00,7398751.00,7559486.00,7722044.00,7887443.00,8058261.00,8232818.00,8395500.00,8545386.00,8694234.00,8842323.00,8989363.00,9135101.00
,,,Fiji,506000.00,521000.00,533000.00,544000.00,556000.00,565000.00,576000.00,585000.00,599339.00,610845.00,622328.00,634506.00,646772.00,658906.00,671914.00,685572.00,698942.00,712989.00,719671.00,726371.00,733034.00,739619.00,746167.00,752740.00,759328.00,765923.00,772517.00,778890.00,785608.00,792693.00,799078.00,804933.00,810728.00,816669.00,823178.00,829822.00,836558.00,843945.00,852114.00,860535.00,868498.00,875983.00,883125.00,890057.00,896758.00,903207.00
,,,Maldives Islands,110810.00,114572.00,118880.00,122681.00,125665.00,128722.00,132608.00,136604.00,140721.00,144875.00,148752.00,152870.00,157246.00,161899.00,166848.00,172102.00,177297.00,184612.00,192207.00,200075.00,208203.00,216606.00,227218.00,237848.00,246910.00,253376.00,260584.00,270531.00,275714.00,281184.00,291480.00,299981.00,305913.00,311855.00,318490.00,326599.00,336248.00,348119.00,364968.00,385925.00,396334.00,395650.00,394999.00,394451.00,393988.00,393595.00
,,,"Micronesia, Federated States of",55101.00,56822.00,58597.00,60427.00,62731.00,64241.00,66222.00,68263.00,70368.00,72538.00,74774.00,77080.00,79581.00,82188.00,84942.00,87784.00,90631.00,94151.00,97727.00,101343.00,104976.00,108600.00,111689.00,114694.00,117588.00,105444.00,105982.00,106462.00,106879.00,107226.00,107501.00,107724.00,107905.00,108034.00,108109.00,108126.00,108082.00,107986.00,107848.00,107665.00,107434.00,107154.00,106836.00,106487.00,106104.00,105681.00
,,,Papua New Guinea,2154447.00,2213600.00,2272746.00,2330190.00,2384513.00,2441253.00,2504074.00,2567557.00,2633194.00,2701922.00,2772341.00,2846404.00,2917159.00,2990998.00,3067596.00,3146895.00,3228928.00,3313754.00,3401467.00,3492134.00,3585878.00,3682825.00,3783089.00,3886602.00,3993245.00,4103096.00,4215889.00,4331067.00,4448371.00,4567798.00,4689319.00,4812791.00,4937454.00,5062602.00,5188113.00,5313886.00,5439769.00,5565559.00,5691088.00,5816233.00,5940775.00,6064515.00,6187591.00,6310129.00,6431902.00,6552730.00
,,,Samoa,139206.00,142331.00,145356.00,148489.00,149436.00,149966.00,150839.00,151200.00,153690.00,155429.00,157213.00,159042.00,160919.00,160736.00,160658.00,160664.00,160737.00,160859.00,161096.00,161516.00,162102.00,162834.00,163692.00,164799.00,166119.00,167483.00,168887.00,170330.00,171806.00,173305.00,174755.00,176209.00,177786.00,179429.00,181088.00,182772.00,184491.00,186252.00,187956.00,189503.00,190897.00,192001.00,193161.00,194320.00,195476.00,196628.00
,,,Solomon Islands,158000.00,163000.00,168500.00,174500.00,180500.00,186500.00,193000.00,199500.00,207278.00,215085.00,222917.00,230768.00,238737.00,246927.00,255347.00,264010.00,272932.00,282121.00,291544.00,301178.00,311037.00,321133.00,331470.00,342040.00,352836.00,363851.00,375074.00,386494.00,398091.00,409841.00,421716.00,433730.00,445906.00,458223.00,470654.00,483173.00,495751.00,508382.00,521065.00,533776.00,546494.00,559198.00,571890.00,584578.00,597248.00,609883.00
